x,y,z,force
0.159500735837779,-0.10955503305283196,0.9811,521.9280390363398
-0.1926156807137996,-0.027099622564892314,0.9809,706.1734280157509
0.1243630767254524,0.15086860225832013,0.9807,708.2285338398672
0.010261055164628387,-0.19625101463918188,0.9805,502.1264915505534
-0.14084151798518188,0.1384759069716815,0.9803,264.61780275623335
0.198380720707724,-0.007005687081511951,0.9801,660.0594837522891
-0.15176133552115156,-0.1294777472805133,0.9799,652.2613643559881
0.024563189948111148,0.19895868842443895,0.9797,739.882951789409
0.11684804478843429,-0.1640923046005509,0.9795,514.5414341307719
-0.19795152707790098,0.04226940888547108,0.9793,354.67537947932135
0.17534805632904968,0.10303518399859571,0.9791,694.60031266691
-0.05997885314694045,-0.19533900576991214,0.9789,706.9226261340013
-0.08813337740948166,0.1854152576957944,0.9787,771.765881338482
0.19111438331843053,-0.07754381012573422,0.9785,692.6870276843617
-0.19418907116797682,-0.07224759261676848,0.9783,627.8530515424087
0.09481559968629899,0.18528462444608718,0.9781,736.8974602360717
0.05549276946383406,-0.20157416138293563,0.9779,573.038076122772
-0.17787049961319243,0.1116458479628924,0.9777,13.856406460551021
0.20748562886717317,0.03799294426065973,0.9775,472.7252005026646
-0.12788776987015785,-0.16890656682804742,0.9773,741.9223726868813
-0.01988028790414596,0.2118498622913131,0.9771,763.3211761159087
0.1584410347599834,-0.14339744943403193,0.9769,524.0334282990434
-0.21460530141280182,-0.001294065500836458,0.9767,719.523576737758
0.15803510700762982,0.14653550748227176,0.9765,702.4347025991497
-0.017620474195648276,-0.21570310356858707,0.9763,721.5732455495181
-0.13326461217816596,0.1716663424815799,0.9761,568.1198890216524
0.21510770735503398,-0.03671327057701443,0.9759,660.0424557389964
-0.18416334373950347,-0.11871551214009679,0.9757,644.3327762765232
0.05583067467811799,0.21279728796435843,0.9755,739.2094808416743
0.10298730837644958,-0.19540604983821241,0.9753000000000001,588.9609566887235
-0.20876409952959035,0.07481671435982314,0.9751,298.39910183895205
0.2052832587123437,0.08619033410099411,0.9749,254.50180005606597
-0.09351439074774981,-0.20301470075607123,0.9747,773.1143113153723
-0.06844534730769866,0.21369366961126493,0.9745,771.6890489682779
0.19557006107947375,-0.11176699517017986,0.9742999999999999,749.1323512576922
-0.22054685096616386,-0.04988262752611143,0.9741,628.3229010418888
0.12941943560128247,0.1864655455805322,0.9739,712.6585527958551
0.030640983693523482,-0.22576412495853543,0.9737,731.4233946196923
-0.1757507778957787,0.14631956147087308,0.9735,284.51295832874604
0.22927936070838165,0.010866680871164106,0.9733,474.4236256461071
-0.1623194756469673,-0.16348938138513355,0.9731,729.2759133594584
0.009287705739436262,0.23103966871967607,0.9729,764.4410904889501
0.14975859984168463,-0.1772768224372779,0.9727,746.8535213629095
-0.23100599000499605,0.029664500363424353,0.9725,326.4230033843498
0.19105604059040662,0.13464880004633087,0.9723,520.0322545262889
-0.05010219009615331,-0.22915357415403537,0.9721,747.3284244522283
-0.11826285947642828,0.20352957050133674,0.9719,587.5679359010645
0.2254723415064212,-0.07043673200547962,0.9717,724.8993444744945
-0.2145790051452112,-0.1007154434577506,0.9715,625.2735992102272
0.09050289324862101,0.21996712552931313,0.9713,737.1343480341774
0.08213217700170111,-0.22409617466829126,0.9711,604.5376799265277
-0.2126577924784572,0.11013561321475204,0.9709,13.856406460551021
0.23198415505759207,0.06264871748260346,0.9707,25.98076211353316
-0.1291713764553978,-0.20357923642802533,0.9705,756.448788407375
-0.04240973517430255,0.23815819188607693,0.9703,762.9938938907193
0.19278124878322492,-0.14744958500307967,0.9701,753.5356440985092
-0.24254653078166527,-0.02156780948030502,0.9699,713.1048604253567
0.1648139186129883,0.18032826243113212,0.9697,706.4731690267625
0.0002822494403777065,-0.24509114699485446,0.9695,728.3199241908299
-0.16629897172939978,0.1811136714931929,0.9693,591.0149612159611
0.2457483672315752,-0.021282152217643395,0.9691,478.3918388960894
-0.19620505421063902,-0.15078583057502534,0.9689,651.1145972433333
0.04295642160120837,0.24448937777175359,0.9687,738.2846476973807
0.13389443182139726,-0.20995244968141036,0.9685,757.0954818166233
-0.24130061380157702,0.06456875234184159,0.9683,13.856406460551018
0.2222296124639984,0.11574277231905741,0.9681,254.33710964290964
-0.08594588958793449,-0.23618402584200865,0.9679,772.166142124431
-0.09646040883197425,0.23292080097743176,0.9677,707.0703087448247
0.22915722014960802,-0.10691453808207763,0.9675,728.876003417466
-0.24192183275802603,-0.07618751101721065,0.9673,626.85220253948
0.12730278283130686,0.22025347099059572,0.9671,713.282476601804
0.05507381855019924,-0.24914105344222132,0.9669,779.4989429242187
-0.2095216037371587,0.14694151070207842,0.9667,13.856406460551021
0.25450021081988167,0.03327751031305898,0.9665,270.2405292009173
-0.16566582119241066,-0.19702574879604984,0.9663,745.7219130932212
-0.010963994342150908,0.2579352260317798,0.9661,549.3499758461153
0.18284496744858,-0.18331641464617338,0.9659,743.5526574307157
-0.2593968547850822,0.011695372059365779,0.9657,311.29608623619436
0.19974094628954878,0.16707275174412953,0.9655,525.7365731804999
-0.034524622004051674,-0.2588512323236597,0.9653,726.1533663225263
-0.1498164016428187,0.21479533467651882,0.9651,616.7288508214739
0.25628029680874614,-0.057344567899854634,0.9649,731.1231335577687
-0.22834501343428137,-0.1311962836352382,0.9647,704.1076150443514
0.0799742284566823,0.2516820867339556,0.9645,736.7852413812573
0.1113449760686798,-0.24026611559740382,0.9643,844.1891077651928
-0.24507090900763587,0.10223228236800322,0.9641,13.856406460551021
0.25044658030546674,0.09040630737563307,0.9639,25.980762113533157
-0.12393853692075246,-0.236477375378583,0.9637,604.6099128885045
-0.06853429432018125,0.2587871722130653,0.9635,699.0208525713626
0.22594830594786186,-0.14491539959331906,0.9633,760.911906149473
-0.2652024046180369,-0.045891988242079296,0.9631,687.0865256475495
0.16498934059956236,0.21354649959323066,0.9629,567.4321285205892
0.022650238086699383,-0.2696213580460862,0.9627,732.5806477491795
-0.19935037222386368,0.1839923343354471,0.9625,588.9240654637383
0.27198838683659976,-0.001013620256346809,0.9623,295.1909222807827
-0.20176326778386514,-0.18345346487100322,0.9621,787.3741061815168
0.024917138117477658,0.2722637071444422,0.9619,332.1286691182908
0.16596382470079277,-0.21814930412606073,0.9617,737.0614922529339
-0.2704238607025233,0.04887418094190707,0.9615,13.856406460551018
0.23300719010370252,0.14700326309295636,0.9613,258.44901147508233
-0.07269639664580893,-0.26646204967070886,0.9611,769.8506561417369
-0.1267064959614384,0.2462044960620623,0.9609,706.1437731713136
0.2603883389212794,-0.09619471375193624,0.9607,736.7960974584945
-0.25762077808591666,-0.10522017248801144,0.9605,705.8227388704079
0.1191808573099246,0.2522297231709048,0.9603,675.0685274041523
0.08270179938751142,-0.26714865221083917,0.9601,779.0168419887029
-0.24203005745605163,0.1414688703843372,0.9599,13.856406460551021
0.27469477134566905,0.059318568723044814,0.9597,25.980762113533157
-0.16287662877212541,-0.2298498505542851,0.9595,589.5570828131471
-0.0352460981221602,0.28018069627860337,0.9593,286.61640757650855
0.21576592206724743,-0.18322733659165213,0.9591,691.430101881257
-0.2835436529470607,-0.010667093017164214,0.9589,681.8516449428673
0.20235099046142824,0.1998709249973067,0.9587,529.7995829186333
-0.014230058776301237,-0.28473716903000734,0.9585,729.287579458593
-0.1822727367539901,0.2200858001694124,0.9583,726.9681546793572
0.2837315838593391,-0.039252749211627344,0.9581,555.237000957862
-0.23627955401039888,-0.1630937226157004,0.9579,724.3657378317523
0.06420565743644195,0.28051442663997567,0.9577,538.267393923765
0.1424698767318799,-0.25079091734750464,0.9575,767.2339220484909
-0.2750906590068326,0.08889229059477792,0.9573,13.856406460551021
0.26349065342362726,0.12054984677879127,0.9571,25.98076211353316
-0.11311654576377898,-0.26748277902412887,0.9569,336.431557253124
-0.09749384935987022,0.274262756015094,0.9567,695.2505094551075
0.25773078483776113,-0.13668428054063728,0.9565,740.5267799388491
-0.28300548416812177,-0.07347248417446417,0.9563,704.9580145158181
0.15940487964460365,0.24589199731892356,0.9561,666.6037953150363
0.04866545584591314,-0.28963228999424345,0.9559,779.5775079484139
-0.232040742174905,0.18109280485684484,0.9557,330.1043282954976
0.2940726313115054,0.023260213101503266,0.9555,304.1964624201054
-0.20156911567865454,-0.21626789314303016,0.9553,837.4494150354242
0.0025494842729714725,0.2962726617998056,0.9551,298.6998704082129
0.1986802790188617,-0.2206629482468394,0.9549,664.0647278070558
-0.29619579228583215,0.02856505963879999,0.9547,482.09381688400157
0.23821294031111362,0.179399958384426,0.9545,262.7688701536433
-0.054584663239320506,-0.2938231177750483,0.9543,540.000293792576
-0.15856336699701865,0.25406859043685204,0.9541,703.0100977593986
0.28915370590072964,-0.0804047533661686,0.9539,740.8497313006203
-0.2680915400588118,-0.13632034385554692,0.9537,720.8816463201631
0.10582170248411801,0.28220474355219966,0.9535,554.8997660179424
0.11283304297596825,-0.28015676756556,0.9533,775.7631128784566
-0.2730115395697619,0.13063341556335506,0.9531000000000001,13.856406460551021
0.2901536842379174,0.08827473887337749,0.9529,25.98076211353316
-0.1546409476983422,-0.26162738254043405,0.9527,317.7393438467131
-0.06282853464827302,0.29798712259752225,0.9525,50.22947341949745
0.24812325389130055,-0.177650108016835,0.9523,702.5604250238437
-0.3035782085298362,-0.03668598241584068,0.9521,674.7364831789075
0.1994730369189414,0.23258739764298217,0.9519,655.4756082400867
0.010045626577852728,-0.3068651094319104,0.9517,807.2685371340926
-0.2151247493475009,0.219929743823283,0.9515,723.4244162167911
0.3078036515865439,-0.016888518880867495,0.9513,305.34737955380757
-0.23884959284044593,-0.1958562278814567,0.9511000000000001,800.7401551416893
0.04390854729062206,0.30636780097593036,0.9509,314.2010115690371
0.17491789489131876,-0.2560727241366983,0.9507,759.5858079841582
-0.3025500028117804,0.07080427810938879,0.9505,510.44289794097995
0.2714513991997495,0.15245998777547565,0.9503,25.98076211353316
-0.09736490495646653,-0.2963613761656845,0.9501,38.1051177665153
-0.12864583314060518,0.2848512587571971,0.9499,689.2732174064023
0.2878317612259145,-0.12338065986850678,0.9497,747.0320229703492
-0.29615248273620826,-0.10365064866743395,0.9495,714.1901701118355
0.14864448057386717,0.27700961787440737,0.9493,661.4389701854727
0.07766024226148482,-0.30525084237703154,0.9491,780.0454776661018
-0.26396177546342425,0.17295366747830726,0.9489,473.6061278579322
0.31205863541962736,0.050869618241541396,0.9487,270.76066531751604
-0.19611151706577035,-0.24877303486142152,0.9485,38.1051177665153
-0.023481501114621578,0.31650549616934603,0.9483,50.22947341949743
0.23154562502884898,-0.21792891852620147,0.9480999999999999,689.428366547208
-0.3185390732008998,0.004295211788940428,0.9479,490.8118782242494
0.23822590064433166,0.21239851756120393,0.9477,410.8305227949398
-0.03224705691580733,-0.31812556847928564,0.9475,785.9911050195556
-0.1914666037923178,0.2568331163075267,0.9473,698.0649636491004
0.3152501327492805,-0.060157657879615876,0.9471,574.4965338604931
-0.27359325241628596,-0.16889974017824452,0.9469,734.1628459817973
0.08780941274759717,0.3099171131656368,0.9467,525.627669257855
0.1448616687636857,-0.28836235351203565,0.9465,766.682929483892
-0.30215015029409587,0.11498520199249666,0.9463,518.7017782203563
0.30101104805716267,0.11952882057281661,0.9460999999999999,25.98076211353316
-0.14147010363418283,-0.29199212280082776,0.9459,38.105117766515306
-0.093089010743244,0.3114256670199877,0.9457,50.22947341949743
0.2795049393546509,-0.1670531019656711,0.9455,565.8459477586573
-0.31950924521908014,-0.06574003513486795,0.9453,693.8451303049865
0.19152877623377257,0.2647691784826802,0.9451,651.3276671533245
0.037688178988401204,-0.3251823967630141,0.9449,870.4140340343804
-0.2478835783386201,0.21469895572648043,0.9447,703.0197749016522
0.32838405687965777,0.009146648963292642,0.9445,308.1678815651976
-0.236374327916935,-0.22896437954803636,0.9443,383.01425771000595
0.01966605943714422,0.329072083450138,0.9441,50.22947341949745
0.20814452548579523,-0.25637598661008254,0.9439,663.4434799645886
-0.3272237126450274,0.04852784646782268,0.9437,533.5242789181469
0.27453690744742076,0.18557272549921325,0.9435,25.98076211353316
-0.07721473170138876,-0.3228358641915152,0.9433,38.105117766515306
-0.16141238771155592,0.2907033386345163,0.9431,680.8887109519956
0.3159252929730718,-0.10550260309527344,0.9429,728.181414847189
-0.304736095363275,-0.13584042911719976,0.9427,723.4569306445442
0.13316897783748693,0.30652858486888124,0.9425,658.2195264498062
0.10904597169358335,-0.3165117471080689,0.9423,778.855505555841
-0.2947019959671472,0.15999476107979124,0.9421,535.3417943278514
0.3259236877654739,0.0812289342128403,0.9419,25.980762113533157
-0.185765988603878,-0.28052113552818775,0.9417,38.1051177665153
-0.05259853031479369,0.332883079486963,0.9415,50.22947341949743
0.26408049431683633,-0.21027553952225475,0.9413,526.8616241653116
-0.33731966200840185,-0.023371684204127073,0.9411,681.277488322211
0.23332480527940597,0.24549282116047177,0.9409,640.5349905248847
-0.00622862394758207,-0.3391824203046491,0.9407,870.9057892732478
-0.22488835181157427,0.25472530149059314,0.9405,695.6552100451096
0.33844010448570666,-0.03597507019734538,0.9403,552.1166601289914
-0.2743002095427093,-0.20241389538474303,0.9401,575.9237275703402
0.06563774339671623,0.3350815969906239,0.9399,301.653295294173
0.17823178479935342,-0.291885835365879,0.9397,676.2323683517445
-0.32911612332185985,0.09498593248260662,0.9395,702.4260888058523
0.30733297337824006,0.15251869876998667,0.9393,25.98076211353316
-0.12378993053228694,-0.32057330378372356,0.9391,38.1051177665153
-0.12546436394449356,0.32050816429539475,0.9389,215.8045124030308
0.30950304493690073,-0.15182284141323027,0.9387,413.6954839937848
-0.33129483627727546,-0.09727014678725047,0.9385,703.5321071399512
0.17886237476969458,0.2959752707435966,0.9383,649.3350829100305
0.06814754572384438,-0.33959431975787885,0.9381,874.1927521917911
-0.2800794946491972,0.20469261510140124,0.9379,644.3412334439583
0.3453267272516092,0.03831659491255416,0.9377,283.4593432912555
-0.22910575082468576,-0.2619242351120969,0.9375,38.105117766515306
-0.008004191763548007,0.3484316904562676,0.9373,50.22947341949743
0.2416362783453494,-0.2519037494508741,0.9371,774.4592253312906
-0.3488689480627267,0.022557639007808012,0.9369,766.515455327615
0.27289996537001826,0.21935979326449703,0.9367,400.4360883434296
-0.053133531436566635,-0.34661877882924835,0.9365,362.51657746402964
-0.19525530482731782,0.29192066719708487,0.9363,674.1880677380984
0.34168227567538917,-0.08348660065715514,0.9361,716.7884231128298
-0.3088064722036597,-0.16949853310613172,0.9359,712.0168646010437
0.11338028736775971,0.3340814577859781,0.9357,518.6114308692294
0.14227910653001904,-0.3234136760327545,0.9355,701.0749865378605
-0.32385921898166914,0.14258020998926604,0.9353,578.4612334069423
0.33561546666198705,0.11379915877218326,0.9351,25.980762113533157
-0.17085600996480463,-0.31107911189745074,0.9349,38.105117766515306
-0.08427181972339422,0.3453030124405343,0.9347,50.22947341949745
0.29582496880687775,-0.19798317562462175,0.9345,373.9551534180021
-0.3523864149683459,-0.053919611884329095,0.9343,271.08731868426815
0.2237448301431964,0.27820036122225306,0.9341,638.3084529336611
0.022972764307499595,-0.3567955186098505,0.9339,873.6488165155927
-0.25832790168665554,0.2479334693222552,0.9337,651.6889403191635
0.35848056952375934,-0.008332543064464952,0.9335,293.1690899496849
-0.27035263526226805,-0.23634839243529246,0.9333,386.8060316977527
0.039755991207865216,0.35741271824472065,0.9331,50.22947341949743
0.21241982683462635,-0.29081851242234813,0.9329,656.5061204377831
-0.3535843610573438,0.07105497600921401,0.9327,787.5591197624711
0.3091614331127327,0.18671625070057868,0.9325,25.980762113533157
-0.10198649006958561,-0.3470093166519975,0.9323,350.61554580821496
-0.15942649173269474,0.32522728011931124,0.9321,448.48219114923296
0.3377228358333608,-0.13230901766951822,0.9319,537.5251634271051
-0.33887877490727064,-0.13075276638506522,0.9317,691.7633799419804
0.1617844280616872,0.325781443358508,0.9315,648.9963146722522
0.1009091745036383,-0.3499966406995848,0.9313,807.3745653258413
-0.3112626122999462,0.19017985220367936,0.9311,689.5170218109818
0.35848063066029884,0.0701200929933375,0.9309000000000001,25.98076211353316
-0.21726952810220565,-0.2942642726500193,0.9307,38.105117766515306
-0.03861848063096762,0.3642504124277083,0.9305,50.22947341949743
0.2749041571988151,-0.24283660011375785,0.9303,328.37529092032605
-0.36724630133414327,-0.0066441068919436295,0.9301,535.2310594076016
0.26667485784476885,0.25331898901083666,0.9299,663.54507423937
-0.025558281676273897,-0.3674298358023696,0.9297,803.0894166226933
-0.22966351609610575,0.28859040069685926,0.9295,632.1687014102683
0.36478418962152376,-0.0577408434487077,0.9293,704.8239485669135
-0.30840321462528136,-0.20410940009904627,0.9291,557.108262722831
0.08965455755319604,0.35931441706385864,0.9289000000000001,295.4662840601446
0.17684396700885927,-0.32594864830609366,0.9287,674.5158335980846
-0.35104752810045275,0.12105115866674651,0.9285,716.6192678195323
0.34107877663729225,0.148068829020858,0.9283,25.98076211353316
-0.15168507569543055,-0.3400323922970743,0.9281,38.105117766515306
-0.11799838772939193,0.35366364033254,0.9279,50.22947341949743
0.32633947131277374,-0.1813153591489131,0.9277,374.466321809293
-0.3635923512848894,-0.08685822981805229,0.9275,254.99365598525594
0.20970758204287032,0.3100603812707015,0.9273,671.5288345473814
0.054883427306882865,-0.3707740543876419,0.9271,817.5133146501439
-0.2913072876140293,0.2366356992994868,0.9269000000000001,636.5494638212996
0.3751387375843464,0.02231675522164758,0.9267,280.26130385500545
-0.26188385087454796,-0.2702121363875381,0.9265,331.42830521504334
0.010593159738627166,0.37663788307438206,0.9263,50.22947341949745
0.24692572719082645,-0.28524809421148023,0.9261,648.0513325012139
-0.37524495381730966,0.04359374536152243,0.9259,769.5300536445541
0.3065380521171135,0.22161663431305395,0.9257,200.02310773913305
-0.07643043023337877,-0.3709557107450169,0.9255,382.9409482145784
-0.19446998378443284,0.32557846275035207,0.9253,610.310427573232
0.36378835740009713,-0.10884861515030457,0.9251,711.5348107161742
-0.3422106191263193,-0.16568609524393155,0.9249,815.7582184859202
0.14059565430980003,0.3537835100583396,0.9247,649.5289595386226
0.13547899862339965,-0.35629368634877734,0.9245,688.459659543603
-0.3410039927552704,0.17142283081597814,0.9243,716.7042566997791
0.36770588568897267,0.10407483667865189,0.9241,25.98076211353316
-0.20108731101277835,-0.3255344580065992,0.9238999999999999,38.105117766515306
-0.07171016533754641,0.3763455356281802,0.9237,50.22947341949745
0.30748083538489407,-0.22935406225093918,0.9235,62.35382907247959
-0.38213194105652654,-0.03863016469510995,0.9233,271.5446944322219
0.2559977189165531,0.2869696114739702,0.9231,497.54705990680964
0.005086774240282023,-0.3850061229744643,0.9229,784.881092632236
-0.2641469460598204,0.2808043818875881,0.9227,556.6147717602862
0.38493138225966883,-0.028663233447410088,0.9225,460.3745802553105
-0.30357333703894385,-0.23917763072461398,0.9223,377.972042993822
0.06236022574460783,0.3818936923347668,0.9221,50.22947341949745
0.21224389726876508,-0.3241186789929979,0.9218999999999999,645.009387113094
-0.37590191689017327,0.09574371456285441,0.9217,804.6006310075161
0.34227082699031897,0.18354408459921337,0.9215,25.980762113533157
-0.1285543769284882,-0.3669878501701768,0.9213,370.29399334648417
-0.1532911738664839,0.35787792054642786,0.9211,220.3290125675986
0.35520607871021176,-0.160536075843764,0.9209,364.9317175525348
-0.37080708344849583,-0.12171120270714743,0.9207,679.9341486042106
0.19143786563918097,0.3406336648065116,0.9205,487.5069986739747
0.08904157044525259,-0.3809455456264623,0.9203,816.5608085384922
-0.3233696533982131,0.2210159660773843,0.9201,676.8349893941657
0.38820161350387083,0.055529247005442074,0.9198999999999999,262.48994437957157
-0.2490356896521072,-0.3035344054295978,0.9197,38.1051177665153
-0.021428899104393245,0.3925054805772446,0.9195,50.22947341949745
0.28126876213398616,-0.275273306819995,0.9193,62.353829072479584
-0.39380987119017175,0.012999052010832311,0.9191,550.0949361075996
0.29951783432770884,0.25673304602181435,0.9189,721.9813259438163
-0.047490426411645296,-0.39209051174344955,0.9187,802.4279651834289
-0.2301059056582556,0.3215727323346835,0.9185,665.8724624397141
0.38734642490883053,-0.08177931957620886,0.9183,698.4990905257678
-0.34125749668553657,-0.20158301256782768,0.9181,811.761577314687
0.11560015900534826,0.3796000437802112,0.9178999999999999,50.22947341949745
0.17137561979556917,-0.35840913344902997,0.9177,665.1686746552881
-0.36889714429112724,0.14868976741474607,0.9175,796.2809846209559
0.3728835037086959,0.13970899277400495,0.9173,25.98076211353316
-0.18078941642686092,-0.35530659564386785,0.9171,38.1051177665153
-0.10682072419482488,0.38455652755153313,0.9169,50.22947341949745
0.3389199299143617,-0.2116468547057674,0.9167,62.35382907247959
-0.39332523726221164,-0.07295894552846077,0.9165,247.59089246873967
0.2410182945992874,0.3198507334186544,0.9163,493.27762233158535
0.03838044870604006,-0.39910867086186314,0.9161,793.2321048319275
-0.2982338638290258,0.26867034161888814,0.9159,562.1752086294052
0.4018485983457655,0.003348732229332879,0.9157,718.9430240110908
-0.29438185146784546,-0.27422449840662194,0.9155,341.69211977050554
0.03186801337447702,0.40151007424915774,0.9153,50.22947341949745
0.24799702005909643,-0.3179456998322325,0.9151,637.906005513117
-0.3980818115017014,0.06699896530188944,0.9149,788.2280690149122
0.33917045077073266,0.2197437492261795,0.9147,506.6113399759885
-0.1017727575588202,-0.39157637290683617,0.9145,411.52485868393404
-0.18967353083293528,0.35788191027400024,0.9143,625.0747949894586
0.382030177992074,-0.13591958322237527,0.9141,514.3843136380883
-0.37392455240684513,-0.15801018672016187,0.9139,811.9661281960994
0.1691732935497013,0.36950332440933015,0.9137,484.6027322362346
0.12499084505145008,-0.38716280639199374,0.9135,809.4111534537375
-0.3540792245082108,0.20127347756637984,0.9133,700.710119949754
0.39748219403015994,0.09086415921016533,0.9131,25.98076211353316
-0.2319675058466642,-0.33586405915381556,0.9129,38.105117766515306
-0.05588842960062172,0.40479030798275845,0.9127,50.22947341949743
